945.288, 250.782, 0.855, 933.595, 336.018, 0.878, 883.423, 330.171, 0.819, 806.905, 315.330, 0.791, 753.915, 247.658, 0.831, 992.373, 336.079, 0.831, 1045.440, 327.199, 0.772, 1039.480, 294.948, 0.766, 933.580, 503.853, 0.783, 904.152, 503.891, 0.785, 907.150, 645.078, 0.849, 909.989, 780.467, 0.831, 971.737, 503.865, 0.764, 965.875, 648.036, 0.818, 968.790, 783.330, 0.820, 930.547, 244.902, 0.961, 953.994, 244.854, 0.948, 910.050, 262.406, 0.807, 971.701, 253.683, 0.693, 977.786, 806.907, 0.781, 995.324, 795.256, 0.770, 954.221, 789.420, 0.814, 895.284, 804.016, 0.776, 883.437, 792.280, 0.828, 924.577, 789.363, 0.839
945.257, 250.773, 0.856, 933.625, 335.976, 0.868, 883.487, 330.150, 0.818, 806.990, 315.377, 0.797, 751.093, 247.656, 0.828, 992.336, 336.048, 0.827, 1048.180, 324.314, 0.766, 1039.430, 294.885, 0.738, 933.633, 503.849, 0.777, 904.188, 503.878, 0.785, 907.160, 645.140, 0.853, 909.966, 780.440, 0.833, 971.794, 503.870, 0.771, 965.883, 648.027, 0.817, 968.783, 783.353, 0.823, 930.525, 244.906, 0.966, 951.297, 244.840, 0.951, 910.042, 262.406, 0.810, 971.687, 253.623, 0.697, 977.788, 806.903, 0.782, 995.335, 795.245, 0.767, 954.203, 789.441, 0.816, 898.183, 804.026, 0.777, 883.474, 792.306, 0.817, 921.769, 789.349, 0.832
945.219, 250.776, 0.858, 933.586, 335.968, 0.875, 883.438, 330.096, 0.815, 804.013, 315.341, 0.787, 751.043, 247.633, 0.825, 992.350, 336.070, 0.836, 1048.260, 324.210, 0.805, 1033.540, 294.765, 0.747, 933.590, 503.835, 0.782, 904.137, 503.875, 0.783, 907.154, 645.172, 0.850, 909.980, 780.434, 0.828, 971.777, 503.837, 0.769, 965.890, 648.094, 0.813, 968.799, 783.347, 0.823, 930.494, 244.902, 0.975, 951.277, 244.824, 0.957, 910.013, 259.511, 0.816, 971.669, 250.785, 0.716, 977.770, 806.891, 0.785, 995.321, 795.237, 0.770, 954.224, 789.431, 0.812, 898.178, 804.010, 0.777, 883.471, 792.287, 0.822, 921.784, 789.343, 0.834
942.352, 250.779, 0.856, 933.565, 335.951, 0.875, 883.446, 330.091, 0.815, 803.994, 315.336, 0.787, 751.066, 247.723, 0.831, 992.352, 336.031, 0.832, 1048.300, 321.427, 0.790, 1030.650, 291.954, 0.716, 933.565, 503.822, 0.790, 904.130, 503.865, 0.788, 907.143, 645.164, 0.855, 909.978, 780.440, 0.828, 971.743, 503.829, 0.769, 965.929, 648.120, 0.813, 968.793, 783.363, 0.825, 930.455, 244.911, 0.972, 951.238, 244.822, 0.958, 910.010, 259.548, 0.816, 968.860, 250.769, 0.735, 977.768, 806.902, 0.789, 995.323, 795.247, 0.773, 954.220, 789.439, 0.813, 898.173, 804.020, 0.778, 883.472, 792.298, 0.823, 921.785, 789.343, 0.836
942.351, 250.773, 0.857, 933.553, 333.138, 0.872, 883.421, 327.195, 0.814, 803.979, 315.314, 0.776, 751.004, 247.729, 0.831, 992.320, 335.995, 0.825, 1048.210, 321.390, 0.789, 1027.800, 291.822, 0.716, 933.563, 503.840, 0.789, 904.123, 503.888, 0.787, 907.155, 647.900, 0.860, 909.950, 780.427, 0.828, 971.732, 503.838, 0.767, 965.912, 648.120, 0.813, 968.785, 783.368, 0.825, 930.450, 244.912, 0.972, 951.230, 244.827, 0.962, 910.010, 259.540, 0.820, 968.828, 250.791, 0.747, 977.786, 806.904, 0.793, 995.332, 795.245, 0.782, 954.213, 789.450, 0.826, 898.179, 804.000, 0.783, 883.459, 792.271, 0.832, 921.768, 789.333, 0.847
0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
939.454, 250.774, 0.856, 933.518, 335.974, 0.893, 883.388, 330.180, 0.817, 801.020, 312.486, 0.758, 748.072, 247.665, 0.844, 989.469, 336.018, 0.823, 1048.240, 318.450, 0.818, 1021.790, 277.139, 0.762, 933.537, 506.723, 0.791, 904.101, 506.787, 0.785, 907.115, 647.936, 0.860, 909.928, 780.420, 0.829, 971.712, 506.709, 0.763, 965.879, 648.051, 0.816, 968.791, 783.342, 0.822, 927.751, 244.887, 0.976, 951.205, 244.837, 0.966, 909.945, 259.479, 0.822, 968.798, 253.645, 0.741, 977.753, 806.904, 0.801, 995.294, 795.246, 0.781, 954.220, 789.428, 0.816, 898.193, 803.983, 0.780, 883.456, 792.255, 0.832, 921.750, 789.331, 0.843
939.444, 250.774, 0.857, 933.487, 336.008, 0.899, 883.365, 333.047, 0.829, 801.059, 312.493, 0.765, 745.262, 247.702, 0.843, 989.446, 336.047, 0.825, 1048.230, 321.416, 0.744, 1030.670, 294.793, 0.660, 933.525, 506.680, 0.797, 904.103, 506.751, 0.790, 907.102, 645.178, 0.855, 909.917, 780.402, 0.827, 971.690, 506.659, 0.767, 962.912, 645.143, 0.825, 968.784, 783.307, 0.817, 927.754, 244.863, 0.974, 951.209, 244.840, 0.966, 907.177, 256.605, 0.833, 968.774, 256.514, 0.726, 977.770, 806.858, 0.802, 995.321, 795.186, 0.794, 954.225, 789.419, 0.821, 898.198, 803.965, 0.777, 883.461, 792.245, 0.837, 921.739, 789.320, 0.839
942.278, 250.791, 0.852, 933.467, 335.980, 0.897, 883.373, 330.190, 0.827, 804.001, 315.362, 0.782, 748.081, 247.755, 0.828, 989.386, 336.014, 0.824, 1045.410, 327.171, 0.709, 1039.410, 297.822, 0.662, 933.511, 503.739, 0.790, 904.103, 503.794, 0.791, 907.112, 644.994, 0.848, 909.909, 780.407, 0.827, 971.673, 503.730, 0.752, 962.949, 645.092, 0.826, 968.788, 783.311, 0.816, 927.757, 244.885, 0.976, 951.208, 244.853, 0.965, 907.186, 259.469, 0.831, 965.917, 253.698, 0.709, 977.787, 806.876, 0.794, 995.334, 795.196, 0.785, 954.219, 789.417, 0.821, 898.212, 803.965, 0.780, 883.467, 792.245, 0.835, 921.716, 789.318, 0.835
942.291, 250.787, 0.853, 930.727, 336.017, 0.911, 880.628, 333.074, 0.834, 803.984, 315.338, 0.783, 745.254, 247.720, 0.842, 986.512, 336.048, 0.823, 1045.390, 321.417, 0.747, 1024.790, 288.937, 0.672, 933.496, 503.803, 0.802, 904.093, 503.859, 0.796, 907.125, 645.023, 0.855, 909.911, 780.404, 0.829, 971.660, 503.788, 0.760, 962.948, 645.056, 0.828, 968.788, 783.290, 0.812, 927.757, 244.879, 0.972, 951.213, 244.848, 0.964, 907.154, 259.502, 0.842, 965.922, 256.559, 0.694, 977.763, 806.876, 0.808, 995.315, 795.198, 0.792, 954.225, 789.398, 0.821, 898.224, 803.972, 0.783, 883.469, 792.248, 0.839, 921.725, 789.318, 0.841
939.440, 250.776, 0.849, 930.724, 336.012, 0.906, 880.613, 333.029, 0.821, 801.025, 312.507, 0.772, 745.235, 247.695, 0.848, 986.538, 336.076, 0.828, 1045.460, 321.263, 0.804, 1024.750, 285.935, 0.747, 933.502, 503.752, 0.795, 904.071, 503.829, 0.793, 907.122, 645.087, 0.852, 909.953, 780.469, 0.831, 971.705, 503.712, 0.751, 962.934, 645.094, 0.812, 968.824, 783.325, 0.820, 927.742, 244.894, 0.960, 951.174, 244.822, 0.945, 907.152, 259.465, 0.833, 968.756, 253.590, 0.682, 977.796, 806.903, 0.804, 995.360, 795.216, 0.795, 954.237, 789.411, 0.816, 898.217, 806.872, 0.791, 883.500, 795.145, 0.817, 921.763, 789.327, 0.840
939.415, 250.794, 0.855, 930.711, 335.924, 0.898, 880.564, 327.247, 0.815, 798.062, 312.417, 0.763, 745.156, 247.634, 0.858, 989.383, 336.017, 0.822, 1045.370, 318.522, 0.829, 1024.670, 280.081, 0.755, 933.488, 500.880, 0.785, 904.049, 503.724, 0.788, 907.066, 645.019, 0.853, 909.967, 780.487, 0.831, 971.735, 500.818, 0.744, 962.913, 645.097, 0.818, 968.837, 783.313, 0.817, 927.723, 244.922, 0.972, 951.149, 244.848, 0.960, 907.161, 262.376, 0.842, 965.897, 253.625, 0.705, 977.783, 806.903, 0.807, 995.351, 795.216, 0.798, 954.257, 789.402, 0.809, 898.190, 806.862, 0.790, 883.490, 795.129, 0.819, 924.573, 789.338, 0.845
939.424, 253.567, 0.850, 930.705, 335.917, 0.898, 880.556, 330.089, 0.810, 798.091, 312.469, 0.768, 745.159, 244.879, 0.850, 989.380, 335.962, 0.814, 1045.470, 318.431, 0.863, 1021.790, 274.260, 0.824, 933.494, 500.820, 0.776, 904.049, 503.674, 0.776, 907.074, 645.023, 0.849, 909.954, 780.490, 0.833, 971.749, 497.950, 0.735, 960.070, 645.086, 0.817, 968.835, 783.317, 0.819, 927.713, 247.603, 0.970, 951.139, 244.852, 0.956, 907.154, 262.429, 0.849, 965.892, 253.628, 0.678, 977.783, 806.903, 0.809, 995.352, 795.215, 0.799, 954.254, 789.402, 0.810, 898.203, 806.861, 0.789, 883.490, 795.128, 0.818, 921.780, 789.331, 0.845
939.401, 253.572, 0.848, 930.698, 333.136, 0.898, 880.576, 327.207, 0.813, 795.167, 312.420, 0.766, 745.131, 244.842, 0.850, 986.514, 335.977, 0.814, 1048.180, 318.401, 0.860, 1021.730, 274.208, 0.832, 933.454, 500.842, 0.783, 904.012, 503.701, 0.783, 907.067, 645.014, 0.849, 909.944, 780.493, 0.833, 971.707, 500.760, 0.733, 962.908, 645.102, 0.820, 968.826, 783.312, 0.817, 927.700, 247.616, 0.967, 951.114, 244.854, 0.950, 907.142, 262.430, 0.846, 965.865, 253.639, 0.664, 977.798, 806.894, 0.811, 995.356, 795.203, 0.804, 954.250, 789.398, 0.817, 898.202, 806.842, 0.788, 883.485, 792.330, 0.821, 921.774, 789.336, 0.846
939.402, 250.805, 0.850, 930.670, 335.921, 0.903, 880.544, 327.247, 0.811, 795.234, 312.476, 0.772, 745.133, 244.862, 0.843, 986.507, 335.969, 0.810, 1045.450, 318.505, 0.843, 1021.790, 277.189, 0.803, 933.476, 500.802, 0.775, 904.049, 500.886, 0.773, 907.078, 645.054, 0.853, 909.928, 780.495, 0.834, 971.708, 497.923, 0.727, 960.079, 645.130, 0.820, 968.822, 783.312, 0.820, 927.711, 247.596, 0.965, 951.125, 244.856, 0.950, 907.116, 262.372, 0.834, 965.829, 253.662, 0.637, 977.780, 806.892, 0.803, 995.345, 795.209, 0.797, 954.245, 789.401, 0.808, 898.172, 806.845, 0.783, 883.462, 792.338, 0.819, 921.754, 789.341, 0.837
936.508, 253.568, 0.851, 930.662, 335.945, 0.909, 880.527, 330.099, 0.812, 798.099, 315.302, 0.782, 745.094, 247.625, 0.853, 986.509, 336.023, 0.824, 1045.450, 321.288, 0.823, 1024.630, 285.970, 0.779, 930.742, 497.874, 0.762, 904.038, 500.766, 0.751, 907.062, 644.997, 0.847, 909.932, 780.486, 0.836, 971.694, 494.963, 0.716, 962.889, 645.075, 0.821, 968.837, 783.309, 0.816, 927.670, 247.600, 0.958, 951.079, 244.855, 0.942, 907.080, 259.546, 0.827, 962.963, 253.652, 0.664, 977.782, 806.909, 0.797, 995.353, 795.234, 0.788, 954.250, 789.400, 0.794, 895.262, 804.045, 0.777, 883.410, 792.305, 0.825, 921.766, 789.335, 0.837
939.357, 253.576, 0.847, 930.649, 335.953, 0.914, 880.534, 330.117, 0.814, 798.140, 315.286, 0.783, 742.361, 244.909, 0.855, 986.450, 336.035, 0.823, 1045.480, 321.378, 0.812, 1024.670, 288.847, 0.785, 933.455, 497.876, 0.763, 904.049, 500.765, 0.752, 907.073, 645.015, 0.845, 909.924, 780.493, 0.838, 971.687, 494.975, 0.719, 960.071, 645.072, 0.825, 968.827, 783.301, 0.816, 927.709, 244.924, 0.960, 951.104, 244.866, 0.945, 907.090, 259.463, 0.821, 962.912, 253.672, 0.642, 977.746, 806.891, 0.801, 995.337, 795.209, 0.789, 954.252, 789.394, 0.793, 898.126, 804.056, 0.776, 883.434, 792.322, 0.819, 921.748, 789.340, 0.834
936.514, 253.597, 0.842, 930.671, 335.969, 0.912, 880.546, 330.159, 0.810, 801.010, 315.330, 0.784, 745.091, 244.909, 0.842, 986.446, 336.034, 0.827, 1045.430, 321.357, 0.800, 1024.890, 291.935, 0.811, 930.721, 500.810, 0.775, 904.035, 500.878, 0.758, 907.049, 645.053, 0.851, 909.933, 780.487, 0.837, 968.866, 500.772, 0.720, 960.034, 645.113, 0.831, 968.847, 780.510, 0.812, 927.684, 247.612, 0.956, 951.066, 244.865, 0.930, 907.081, 262.370, 0.818, 960.038, 253.589, 0.618, 977.713, 806.892, 0.805, 995.305, 795.221, 0.789, 957.018, 789.381, 0.778, 895.266, 804.055, 0.776, 883.420, 792.315, 0.820, 921.769, 789.334, 0.843
939.342, 253.610, 0.837, 930.662, 335.974, 0.915, 880.507, 330.161, 0.808, 798.163, 315.294, 0.778, 742.363, 244.849, 0.844, 986.474, 336.054, 0.826, 1045.440, 321.357, 0.807, 1024.750, 291.842, 0.803, 930.720, 500.869, 0.784, 904.035, 503.704, 0.768, 907.036, 645.092, 0.853, 909.917, 780.480, 0.838, 968.833, 500.833, 0.728, 960.064, 645.163, 0.828, 968.851, 783.290, 0.811, 927.697, 247.613, 0.953, 951.084, 244.869, 0.928, 907.074, 259.541, 0.814, 960.069, 253.613, 0.607, 977.755, 806.916, 0.810, 995.341, 795.243, 0.793, 957.005, 789.391, 0.786, 895.290, 806.846, 0.777, 883.432, 792.336, 0.818, 921.740, 789.325, 0.837
