64.5316, 82.8897, 0.838119, 70.2115, 96.2559, 0.756319, 65.2925, 97.6673, 0.676555, 0, 0, 0, 0, 0, 0, 74.4202, 94.1567, 0.81565, 74.4263, 110.337, 0.823504, 63.1474, 121.609, 0.792306, 70.2027, 127.217, 0.801924, 65.9656, 127.244, 0.738916, 62.4599, 158.915, 0.669371, 71.598, 179.343, 0.764029, 73.0281, 126.547, 0.774266, 68.8016, 156.805, 0.645544, 67.3707, 183.558, 0.653669, 61.7466, 82.1359, 0.821207, 65.2951, 81.4729, 0.882166, 0, 0, 0, 70.8861, 82.8592, 0.771616, 63.858, 189.197, 0.684478, 67.3779, 189.192, 0.656913, 66.6889, 187.08, 0.475892, 75.1168, 188.47, 0.550764, 70.202, 188.456, 0.576841, 75.8162, 182.818, 0.628793
64.5484, 83.5741, 0.841152, 70.2161, 97.6289, 0.784801, 65.306, 98.3445, 0.703168, 0, 0, 0, 0, 0, 0, 74.4191, 94.849, 0.808717, 74.4249, 110.364, 0.808266, 63.1421, 122.31, 0.752316, 70.199, 127.235, 0.796514, 65.3073, 127.926, 0.735184, 62.4414, 159.594, 0.688648, 70.9233, 177.951, 0.796776, 73.0284, 127.213, 0.77265, 69.5024, 157.494, 0.670351, 65.9908, 183.553, 0.6855, 61.7668, 82.157, 0.816616, 65.3077, 81.4864, 0.879986, 0, 0, 0, 70.8925, 82.8619, 0.782558, 63.8522, 189.208, 0.659604, 67.3827, 189.19, 0.657591, 65.2995, 187.073, 0.509344, 76.5185, 187.773, 0.658404, 70.9198, 187.765, 0.657177, 75.1045, 180.04, 0.568205
64.5504, 84.277, 0.833677, 70.2098, 97.6412, 0.787883, 65.3035, 98.3407, 0.695881, 0, 0, 0, 0, 0, 0, 74.4094, 95.5518, 0.794265, 73.7308, 110.356, 0.810748, 63.1674, 123.011, 0.738563, 70.197, 127.241, 0.787283, 65.3008, 127.933, 0.727584, 62.4506, 159.59, 0.67609, 70.9308, 178.637, 0.786524, 73.7096, 127.218, 0.764914, 70.1878, 156.802, 0.662096, 65.9961, 183.565, 0.691351, 62.4439, 82.1737, 0.810765, 65.9608, 82.1486, 0.87315, 0, 0, 0, 70.8992, 82.8889, 0.753243, 63.8482, 189.209, 0.660256, 66.6972, 189.197, 0.657743, 65.3047, 187.753, 0.522178, 75.84, 187.785, 0.63452, 70.9106, 187.773, 0.640669, 75.123, 181.445, 0.593992
64.5401, 84.9716, 0.843037, 70.2201, 97.6544, 0.799543, 65.9722, 98.3413, 0.709238, 0, 0, 0, 0, 0, 0, 74.4145, 96.2496, 0.801993, 73.0193, 111.039, 0.792428, 62.4674, 125.12, 0.758177, 70.1995, 127.925, 0.781013, 65.3077, 128.628, 0.713453, 63.1535, 158.906, 0.653169, 70.9417, 180.019, 0.764816, 73.0278, 127.244, 0.755952, 70.1915, 156.799, 0.656191, 66.6851, 183.557, 0.681522, 61.7562, 82.1821, 0.817495, 65.3089, 82.1623, 0.887254, 0, 0, 0, 70.9162, 83.5944, 0.790807, 63.8571, 189.2, 0.685198, 67.3741, 189.193, 0.666041, 65.9873, 187.752, 0.498911, 75.8136, 188.453, 0.569226, 70.2179, 188.452, 0.585313, 75.8043, 182.821, 0.621677
64.5392, 84.9952, 0.822449, 70.2234, 97.6701, 0.781963, 65.9859, 98.3505, 0.671698, 0, 0, 0, 0, 0, 0, 73.7239, 96.9449, 0.798579, 73.0144, 111.056, 0.784055, 62.4474, 125.821, 0.777511, 70.2138, 127.94, 0.768579, 65.9819, 128.642, 0.686558, 63.1539, 159.591, 0.656961, 70.921, 178.612, 0.80319, 73.7151, 127.255, 0.747851, 70.1906, 157.5, 0.665247, 65.9733, 183.558, 0.723006, 61.7609, 82.1884, 0.780677, 65.9616, 82.179, 0.859451, 0, 0, 0, 70.9207, 84.9821, 0.767295, 63.1692, 189.212, 0.664463, 66.6958, 189.195, 0.663752, 65.272, 187.759, 0.546556, 76.5379, 187.762, 0.673737, 71.6029, 187.759, 0.66139, 74.4263, 180.038, 0.547287
64.5398, 85.701, 0.841937, 70.2187, 98.3367, 0.797468, 65.9748, 98.3724, 0.680747, 0, 0, 0, 0, 0, 0, 73.7239, 97.6276, 0.806653, 72.3118, 111.728, 0.781205, 63.848, 125.113, 0.769716, 70.8815, 128.639, 0.757404, 66.671, 129.344, 0.67653, 62.4447, 159.61, 0.658595, 70.9342, 179.336, 0.761912, 74.4193, 127.946, 0.733678, 68.791, 158.207, 0.672373, 65.9694, 183.555, 0.744375, 62.4438, 82.8654, 0.778774, 65.3106, 82.2015, 0.857833, 0, 0, 0, 70.9183, 84.9877, 0.769735, 63.8602, 189.195, 0.66702, 66.6964, 189.181, 0.661056, 65.2965, 187.748, 0.565307, 75.8555, 187.786, 0.651975, 71.5996, 187.778, 0.638772, 75.1152, 182.145, 0.601443
64.5392, 85.6979, 0.837665, 70.2205, 98.3384, 0.796111, 65.9784, 98.374, 0.677121, 0, 0, 0, 0, 0, 0, 73.7253, 97.6293, 0.808756, 72.3064, 111.731, 0.785345, 63.841, 125.119, 0.772555, 70.887, 128.635, 0.760961, 66.6762, 129.34, 0.678206, 62.4466, 159.604, 0.663463, 70.9411, 180.724, 0.744218, 74.4294, 127.942, 0.739104, 69.4816, 157.509, 0.669744, 65.9963, 182.866, 0.724946, 62.4448, 82.8609, 0.771635, 65.3085, 82.1994, 0.857117, 0, 0, 0, 70.9143, 84.9829, 0.762678, 63.8628, 189.169, 0.68851, 66.6928, 189.16, 0.668873, 65.9884, 186.364, 0.521414, 75.8267, 187.787, 0.566565, 70.9049, 187.787, 0.58131, 75.1252, 182.845, 0.610455
64.5385, 86.364, 0.844703, 70.2222, 98.3394, 0.797307, 65.9794, 98.375, 0.678988, 0, 0, 0, 0, 0, 0, 73.7276, 97.6298, 0.808715, 72.3044, 111.727, 0.79131, 63.155, 125.11, 0.778167, 70.8812, 128.644, 0.765108, 65.9958, 130.029, 0.693137, 62.4445, 159.604, 0.684994, 70.9315, 180.737, 0.757227, 74.4299, 127.948, 0.736766, 69.4993, 157.505, 0.683813, 66.6681, 182.855, 0.720176, 62.4421, 82.8645, 0.7797, 65.3086, 82.2028, 0.859109, 0, 0, 0, 70.9169, 84.9861, 0.769234, 63.8709, 189.16, 0.692227, 66.6955, 189.153, 0.671742, 66.0005, 186.358, 0.511593, 75.8159, 188.442, 0.55344, 70.8925, 188.441, 0.570651, 75.1205, 182.863, 0.618758
64.5379, 86.3653, 0.84423, 70.2224, 98.3426, 0.800709, 65.9768, 98.3779, 0.68307, 0, 0, 0, 0, 0, 0, 73.7311, 97.6321, 0.809974, 72.3049, 111.726, 0.789993, 62.4626, 125.792, 0.779639, 70.8794, 128.643, 0.762597, 65.9935, 130.03, 0.691424, 62.4445, 159.604, 0.680341, 70.9273, 180.724, 0.760237, 74.4291, 127.948, 0.734897, 69.5003, 157.504, 0.681476, 66.6718, 182.861, 0.722391, 61.7666, 82.8667, 0.77923, 65.3079, 82.2033, 0.860221, 0, 0, 0, 70.9194, 84.9862, 0.769576, 64.5465, 189.166, 0.683834, 67.3892, 189.156, 0.665343, 66.6731, 186.362, 0.512403, 75.8229, 187.782, 0.564056, 70.8951, 187.782, 0.57699, 75.1165, 182.852, 0.611914
64.5401, 85.6964, 0.839934, 70.2191, 98.3428, 0.803092, 65.97, 98.3807, 0.685439, 0, 0, 0, 0, 0, 0, 74.4048, 97.6307, 0.808531, 72.2997, 111.726, 0.793512, 63.1448, 125.797, 0.773058, 70.8792, 128.644, 0.757266, 65.9916, 130.032, 0.686439, 61.7625, 159.615, 0.673642, 70.9309, 180.73, 0.742395, 74.4294, 127.948, 0.732094, 69.5038, 157.498, 0.664704, 66.6786, 182.831, 0.708142, 62.4446, 82.8613, 0.773095, 65.3081, 82.1997, 0.86023, 0, 0, 0, 70.9152, 84.9868, 0.772937, 64.5585, 188.506, 0.682573, 68.0902, 188.493, 0.660584, 66.0002, 185.659, 0.472537, 75.1272, 188.443, 0.53616, 70.2092, 187.788, 0.570556, 75.1309, 182.864, 0.581542
