945.288, 250.782, 0.854978, 933.595, 336.018, 0.878437, 883.423, 330.171, 0.818712, 806.905, 315.33, 0.79109, 753.915, 247.658, 0.830601, 992.373, 336.079, 0.830934, 1045.44, 327.199, 0.771762, 1039.48, 294.948, 0.765534, 933.58, 503.853, 0.783372, 904.152, 503.891, 0.785376, 907.15, 645.078, 0.849465, 909.989, 780.467, 0.830754, 971.737, 503.865, 0.76369, 965.875, 648.036, 0.81759, 968.79, 783.33, 0.82023, 930.547, 244.902, 0.96061, 953.994, 244.854, 0.947786, 910.05, 262.406, 0.807387, 971.701, 253.683, 0.693131, 977.786, 806.907, 0.781224, 995.324, 795.256, 0.769509, 954.221, 789.42, 0.813589, 895.284, 804.016, 0.775924, 883.437, 792.28, 0.828328, 924.577, 789.363, 0.838836
945.257, 250.773, 0.855825, 933.625, 335.976, 0.867963, 883.487, 330.15, 0.817972, 806.99, 315.377, 0.796762, 751.093, 247.656, 0.828192, 992.336, 336.048, 0.826759, 1048.18, 324.314, 0.765576, 1039.43, 294.885, 0.737768, 933.633, 503.849, 0.776821, 904.188, 503.878, 0.785176, 907.16, 645.14, 0.853114, 909.966, 780.44, 0.833045, 971.794, 503.87, 0.771066, 965.883, 648.027, 0.816586, 968.783, 783.353, 0.822995, 930.525, 244.906, 0.965706, 951.297, 244.84, 0.950966, 910.042, 262.406, 0.809553, 971.687, 253.623, 0.696982, 977.788, 806.903, 0.782004, 995.335, 795.245, 0.767089, 954.203, 789.441, 0.816144, 898.183, 804.026, 0.777213, 883.474, 792.306, 0.817285, 921.769, 789.349, 0.831897
945.219, 250.776, 0.858276, 933.586, 335.968, 0.875114, 883.438, 330.096, 0.815037, 804.013, 315.341, 0.787088, 751.043, 247.633, 0.825333, 992.35, 336.07, 0.835772, 1048.26, 324.21, 0.804936, 1033.54, 294.765, 0.746774, 933.59, 503.835, 0.781602, 904.137, 503.875, 0.783388, 907.154, 645.172, 0.849633, 909.98, 780.434, 0.828014, 971.777, 503.837, 0.769125, 965.89, 648.094, 0.812691, 968.799, 783.347, 0.823001, 930.494, 244.902, 0.974937, 951.277, 244.824, 0.956774, 910.013, 259.511, 0.816487, 971.669, 250.785, 0.715662, 977.77, 806.891, 0.784643, 995.321, 795.237, 0.769966, 954.224, 789.431, 0.812179, 898.178, 804.01, 0.776534, 883.471, 792.287, 0.822063, 921.784, 789.343, 0.833503
942.352, 250.779, 0.855674, 933.565, 335.951, 0.874849, 883.446, 330.091, 0.814795, 803.994, 315.336, 0.78711, 751.066, 247.723, 0.831288, 992.352, 336.031, 0.832405, 1048.3, 321.427, 0.79005, 1030.65, 291.954, 0.715622, 933.565, 503.822, 0.789953, 904.13, 503.865, 0.788186, 907.143, 645.164, 0.855428, 909.978, 780.44, 0.828349, 971.743, 503.829, 0.768567, 965.929, 648.12, 0.812781, 968.793, 783.363, 0.825168, 930.455, 244.911, 0.971981, 951.238, 244.822, 0.957942, 910.01, 259.548, 0.815519, 968.86, 250.769, 0.735255, 977.768, 806.902, 0.789161, 995.323, 795.247, 0.772949, 954.22, 789.439, 0.813016, 898.173, 804.02, 0.778049, 883.472, 792.298, 0.822693, 921.785, 789.343, 0.835557
942.351, 250.773, 0.85718, 933.553, 333.138, 0.872078, 883.421, 327.195, 0.814295, 803.979, 315.314, 0.776011, 751.004, 247.729, 0.831365, 992.32, 335.995, 0.825108, 1048.21, 321.39, 0.788974, 1027.8, 291.822, 0.716452, 933.563, 503.84, 0.789158, 904.123, 503.888, 0.787116, 907.155, 647.9, 0.859669, 909.95, 780.427, 0.82814, 971.732, 503.838, 0.766698, 965.912, 648.12, 0.813161, 968.785, 783.368, 0.825231, 930.45, 244.912, 0.972222, 951.23, 244.827, 0.961503, 910.01, 259.54, 0.820366, 968.828, 250.791, 0.746646, 977.786, 806.904, 0.792935, 995.332, 795.245, 0.782334, 954.213, 789.45, 0.825663, 898.179, 804, 0.783372, 883.459, 792.271, 0.832159, 921.768, 789.333, 0.8472
942.288, 250.775, 0.855575, 933.539, 335.963, 0.883356, 883.413, 330.112, 0.812592, 803.946, 315.28, 0.766584, 748.129, 247.709, 0.838258, 992.317, 336.044, 0.825432, 1048.29, 321.321, 0.789076, 1024.83, 288.863, 0.694036, 933.553, 506.668, 0.787139, 904.112, 506.719, 0.785165, 907.136, 647.913, 0.859293, 909.941, 780.412, 0.82602, 971.724, 506.666, 0.763659, 965.837, 648.082, 0.813782, 968.776, 783.332, 0.820456, 927.762, 244.892, 0.9735, 951.214, 244.833, 0.962628, 909.959, 259.467, 0.817335, 968.806, 253.624, 0.746223, 977.757, 806.892, 0.792665, 995.3, 795.233, 0.779093, 954.212, 789.429, 0.817804, 898.178, 803.993, 0.779285, 883.454, 792.261, 0.832034, 921.76, 789.331, 0.845508
939.454, 250.774, 0.856336, 933.518, 335.974, 0.892577, 883.388, 330.18, 0.817247, 801.02, 312.486, 0.758133, 748.072, 247.665, 0.844169, 989.469, 336.018, 0.82274, 1048.24, 318.45, 0.817777, 1021.79, 277.139, 0.761574, 933.537, 506.723, 0.790813, 904.101, 506.787, 0.784728, 907.115, 647.936, 0.860194, 909.928, 780.42, 0.828951, 971.712, 506.709, 0.76323, 965.879, 648.051, 0.816252, 968.791, 783.342, 0.821703, 927.751, 244.887, 0.976252, 951.205, 244.837, 0.966242, 909.945, 259.479, 0.821882, 968.798, 253.645, 0.740842, 977.753, 806.904, 0.80096, 995.294, 795.246, 0.780888, 954.22, 789.428, 0.816276, 898.193, 803.983, 0.7804, 883.456, 792.255, 0.832255, 921.75, 789.331, 0.843462
939.444, 250.774, 0.856529, 933.487, 336.008, 0.898972, 883.365, 333.047, 0.829, 801.059, 312.493, 0.764664, 745.262, 247.702, 0.843352, 989.446, 336.047, 0.825392, 1048.23, 321.416, 0.743553, 1030.67, 294.793, 0.659701, 933.525, 506.68, 0.797362, 904.103, 506.751, 0.790047, 907.102, 645.178, 0.854789, 909.917, 780.402, 0.82718, 971.69, 506.659, 0.766725, 962.912, 645.143, 0.825272, 968.784, 783.307, 0.817203, 927.754, 244.863, 0.973965, 951.209, 244.84, 0.965632, 907.177, 256.605, 0.833333, 968.774, 256.514, 0.726427, 977.77, 806.858, 0.802389, 995.321, 795.186, 0.793525, 954.225, 789.419, 0.821273, 898.198, 803.965, 0.777182, 883.461, 792.245, 0.836947, 921.739, 789.32, 0.83853
942.278, 250.791, 0.852143, 933.467, 335.98, 0.897301, 883.373, 330.19, 0.827381, 804.001, 315.362, 0.781727, 748.081, 247.755, 0.828078, 989.386, 336.014, 0.823641, 1045.41, 327.171, 0.709177, 1039.41, 297.822, 0.661648, 933.511, 503.739, 0.79047, 904.103, 503.794, 0.791423, 907.112, 644.994, 0.848196, 909.909, 780.407, 0.827415, 971.673, 503.73, 0.752332, 962.949, 645.092, 0.825503, 968.788, 783.311, 0.816107, 927.757, 244.885, 0.976214, 951.208, 244.853, 0.96515, 907.186, 259.469, 0.831454, 965.917, 253.698, 0.708855, 977.787, 806.876, 0.794439, 995.334, 795.196, 0.784799, 954.219, 789.417, 0.821094, 898.212, 803.965, 0.780327, 883.467, 792.245, 0.834859, 921.716, 789.318, 0.834905
942.291, 250.787, 0.852754, 930.727, 336.017, 0.910873, 880.628, 333.074, 0.833604, 803.984, 315.338, 0.782978, 745.254, 247.72, 0.841581, 986.512, 336.048, 0.823189, 1045.39, 321.417, 0.747303, 1024.79, 288.937, 0.671868, 933.496, 503.803, 0.80193, 904.093, 503.859, 0.796421, 907.125, 645.023, 0.85459, 909.911, 780.404, 0.828513, 971.66, 503.788, 0.760125, 962.948, 645.056, 0.828262, 968.788, 783.29, 0.81174, 927.757, 244.879, 0.97211, 951.213, 244.848, 0.963902, 907.154, 259.502, 0.842466, 965.922, 256.559, 0.693839, 977.763, 806.876, 0.807785, 995.315, 795.198, 0.792443, 954.225, 789.398, 0.820932, 898.224, 803.972, 0.782577, 883.469, 792.248, 0.838653, 921.725, 789.318, 0.840616
